Y	M	D	H	Rain	Temp
0	1	41	15	0	32.15
0	1	41	16	0	31.55
0	1	41	17	0	29.4
0	1	41	18	0	22.95
0	1	41	19	0	18.75
0	1	41	20	0	17.1
0	1	41	21	0	20.25
0	1	41	22	0	19.8
0	1	41	23	0	18.9
0	1	42	0	0	17.85
0	1	42	1	0	17.1
0	1	42	2	0	15.45
0	1	42	3	0	14.25
0	1	42	4	0	13.5
0	1	42	5	0	13.65
0	1	42	6	0	12.4
0	1	42	7	0	15.4
0	1	42	8	0	22.65
0	1	42	9	0	25.6
0	1	42	10	0	27.7
0	1	42	11	0	29.4
0	1	42	12	0	31.2
0	1	42	13	0	31.95
0	1	42	14	0	33.15
0	1	42	15	0	32.8
0	1	42	16	0	32.25
0	1	42	17	0	30.25
0	1	42	18	0	25
0	1	42	19	0	20.25
0	1	42	20	0	20.5
0	1	42	21	0	18.8
0	1	42	22	0	18.05
0	1	42	23	0	18.75
0	1	43	0	0	19.8
0	1	43	1	0	18.25
0	1	43	2	0	18.55
0	1	43	3	0	17.15
0	1	43	4	0	13.95
0	1	43	5	0	11.6
0	1	43	6	0	12.2
0	1	43	7	0	16.45
0	1	43	8	0	23.7
0	1	43	9	0	27.25
0	1	43	10	0	28.2
0	1	43	11	0	29.75
0	1	43	12	0	31.05
0	1	43	13	0	32.1
0	1	43	14	0	32.65
0	1	43	15	0	33
0	1	43	16	0	31.7
0	1	43	17	0	29.8
0	1	43	18	0	24.55
0	1	43	19	0	19.9
0	1	43	20	0	24.3
0	1	43	21	0	21.3
0	1	43	22	0	19.25
0	1	43	23	0	18.9
0	1	44	0	0	17.75
0	1	44	1	0	17
0	1	44	2	0	16.1
0	1	44	3	0	15
0	1	44	4	0	15.5
0	1	44	5	0	13.8
0	1	44	6	0	11.9
0	1	44	7	0	16.65
0	1	44	8	0	24.5
0	1	44	9	0	27
0	1	44	10	0	28.85
0	1	44	11	0	30.15
0	1	44	12	0	30.95
0	1	44	13	0	32.1
0	1	44	14	0	31.95
0	1	44	15	0	31.95
0	1	44	16	0	30.9
0	1	44	17	0	29.5
0	1	44	18	0	23.15
0	1	44	19	0	19
0	1	44	20	0	17.05
0	1	44	21	0	15.45
0	1	44	22	0	13.7
0	1	44	23	0	12.9
0	1	45	0	0	11.75
0	1	45	1	0	10.3
0	1	45	2	0	18.25
0	1	45	3	0	18.55
0	1	45	4	0	18.2
0	1	45	5	0	19.05
0	1	45	6	0	18.7
0	1	45	7	0	19.25
0	1	45	8	0	24.1
0	1	45	9	0	26.6
0	1	45	10	0	28
0	1	45	11	0	29.1
0	1	45	12	0	30.4
0	1	45	13	0	31.45
0	1	45	14	0	31.5
0	1	45	15	0	31.25
0	1	45	16	0	30.55
0	1	45	17	0	28.9
0	1	45	18	0	25.2
0	1	45	19	0	22.05
0	1	45	20	0	16.25
0	1	45	21	0	14.5
0	1	45	22	0	12.95
0	1	45	23	0	11.85
0	1	46	0	0	13.4
0	1	46	1	0	9.9
0	1	46	2	0	14.05
0	1	46	3	0	17.55
0	1	46	4	0	17.25
0	1	46	5	0	17.55
0	1	46	6	0	19.45
0	1	46	7	0	20.4
0	1	46	8	0	21.95
0	1	46	9	0	23.3
0	1	46	10	0	25
0	1	46	11	0	26.55
0	1	46	12	0	28.25
0	1	46	13	0	29
0	1	46	14	0	29.25
0	1	46	15	0	28.9
0	1	46	16	0	27.95
0	1	46	17	0	26.5
0	1	46	18	0	22.15
0	1	46	19	0	16.8
0	1	46	20	0	14.75
0	1	46	21	0	12.9
0	1	46	22	0	12.15
0	1	46	23	0	11.25
0	1	47	0	0	10.35
0	1	47	1	0	10.05
0	1	47	2	0	9.1
0	1	47	3	0	8.3
0	1	47	4	0	8
0	1	47	5	0	7.3
0	1	47	6	0	6.85
0	1	47	7	0	13
0	1	47	8	0	20.9
0	1	47	9	0	23.9
0	1	47	10	0	26.1
0	1	47	11	0	27.05
0	1	47	12	0	27.65
0	1	47	13	0	28.15
0	1	47	14	0	28.25
0	1	47	15	0	28.3
0	1	47	16	0	27.95
0	1	47	17	0	26.3
0	1	47	18	0	21.4
0	1	47	19	0	16.65
0	1	47	20	0	14.35
0	1	47	21	0	13.15
0	1	47	22	0	12.65
0	1	47	23	0	12.35
0	1	48	0	0	10.3
0	1	48	1	0	10.35
0	1	48	2	0	10.05
0	1	48	3	0	9.25
0	1	48	4	0	8.8
0	1	48	5	0	7.6
0	1	48	6	0	6.5
0	1	48	7	0	12.65
0	1	48	8	0	21.4
0	1	48	9	0	23.55
0	1	48	10	0	25.5
0	1	48	11	0	27.9
0	1	48	12	0	28.45
0	1	48	13	0	29.2
0	1	48	14	0	29.45
0	1	48	15	0	29.15
0	1	48	16	0	28.65
0	1	48	17	0	26.8
0	1	48	18	0	21.8
0	1	48	19	0	16.95
0	1	48	20	0	15.15
0	1	48	21	0	14.35
0	1	48	22	0	14.6
0	1	48	23	0	14.3
0	1	49	0	0	13.25
0	1	49	1	0	13.55
0	1	49	2	0	12.55
0	1	49	3	0	9.9
0	1	49	4	0	8.35
0	1	49	5	0	11.2
0	1	49	6	0	11.25
0	1	49	7	0	15
0	1	49	8	0	22.6
0	1	49	9	0	25.15
0	1	49	10	0	27.25
0	1	49	11	0	28.7
0	1	49	12	0	29.7
0	1	49	13	0	29.95
0	1	49	14	0	29.95
0	1	49	15	0	30.25
0	1	49	16	0	29.35
0	1	49	17	0	27.65
0	1	49	18	0	22.2
0	1	49	19	0	16.55
0	1	49	20	0	14.45
0	1	49	21	0	12.35
0	1	49	22	0	11
0	1	49	23	0	9.6
0	1	50	0	0	8.6
0	1	50	1	0	8.3
0	1	50	2	0	7.35
0	1	50	3	0	6.55
0	1	50	4	0	5.4
0	1	50	5	0	5.45
0	1	50	6	0	5.1
0	1	50	7	0	12.05
0	1	50	8	0	20.85
0	1	50	9	0	23.9
0	1	50	10	0	25.85
0	1	50	11	0	26.65
0	1	50	12	0	27.8
0	1	50	13	0	28.3
0	1	50	14	0	28.7
0	1	50	15	0	29.15
0	1	50	16	0	28.35
0	1	50	17	0	26.45
0	1	50	18	0	22.4
0	1	50	19	0	16.35
0	1	50	20	0	13.6
0	1	50	21	0	12.45
0	1	50	22	0	10.9
0	1	50	23	0	9.65
0	1	51	0	0	9.15
0	1	51	1	0	8.15
0	1	51	2	0	6.9
0	1	51	3	0	6.3
0	1	51	4	0	5.6
0	1	51	5	0	5.6
0	1	51	6	0	5.8
0	1	51	7	0	14.35
0	1	51	8	0	20.05
0	1	51	9	0	22.75
0	1	51	10	0	24.7
0	1	51	11	0	27.15
0	1	51	12	0	28.45
0	1	51	13	0	29.05
0	1	51	14	0	29.3
0	1	51	15	0	28.85
0	1	51	16	0	28.2
0	1	51	17	0	26.8
0	1	51	18	0	22.95
0	1	51	19	0	17.05
0	1	51	20	0	13.6
0	1	51	21	0	12.2
0	1	51	22	0	11.05
0	1	51	23	0	9.85
0	1	52	0	0	9.5
0	1	52	1	0	14.55
0	1	52	2	0	11.85
0	1	52	3	0	17.4
0	1	52	4	0	17
0	1	52	5	0	16.95
0	1	52	6	0	15.6
0	1	52	7	0	17.3
0	1	52	8	0	20.55
0	1	52	9	0	22.95
0	1	52	10	0	24.65
0	1	52	11	0	26.2
0	1	52	12	0	27.85
0	1	52	13	0	28.2
0	1	52	14	0	28.7
0	1	52	15	0	28.65
0	1	52	16	0	28.05
0	1	52	17	0	26.5
0	1	52	18	0	22.35
0	1	52	19	0	17.3
0	1	52	20	0	15.15
0	1	52	21	0	13.45
0	1	52	22	0	14.7
0	1	52	23	0	16.8
0	1	53	0	0	14
0	1	53	1	0	12.85
0	1	53	2	0	15.05
0	1	53	3	0	9.15
0	1	53	4	0	6.65
0	1	53	5	0	5.5
0	1	53	6	0	4.35
0	1	53	7	0	13.7
0	1	53	8	0	18.15
0	1	53	9	0	21.55
0	1	53	10	0	23.85
0	1	53	11	0	24.8
0	1	53	12	0	25.65
0	1	53	13	0	26.65
0	1	53	14	0	26.85
0	1	53	15	0	26.85
0	1	53	16	0	26.35
0	1	53	17	0	24.95
0	1	53	18	0	21.1
0	1	53	19	0	14.65
0	1	53	20	0	11.3
0	1	53	21	0	10.1
0	1	53	22	0	8.5
0	1	53	23	0	7.8
0	1	54	0	0	8.4
0	1	54	1	0	6.05
0	1	54	2	0	5.2
0	1	54	3	0	4.7
0	1	54	4	0	3.65
0	1	54	5	0	3.15
0	1	54	6	0	3.6
0	1	54	7	0	13
0	1	54	8	0	20.75
0	1	54	9	0	22.95
0	1	54	10	0	24.75
0	1	54	11	0	25.7
0	1	54	12	0	26.9
0	1	54	13	0	27.65
0	1	54	14	0	27.95
0	1	54	15	0	28.35
0	1	54	16	0	28.05
0	1	54	17	0	26.55
0	1	54	18	0	21.25
0	1	54	19	0	16.45
0	1	54	20	0	14.6
0	1	54	21	0	13.05
0	1	54	22	0	12.4
0	1	54	23	0	10
0	1	55	0	0	10.6
0	1	55	1	0	8.4
0	1	55	2	0	7.15
0	1	55	3	0	5.9
0	1	55	4	0	5.35
0	1	55	5	0	14.4
0	1	55	6	0	14.1
0	1	55	7	0	17.75
0	1	55	8	0	20.75
0	1	55	9	0	23.25
0	1	55	10	0	25.85
0	1	55	11	0	27.15
0	1	55	12	0	27.85
0	1	55	13	0	29
0	1	55	14	0	29.55
0	1	55	15	0	29.3
0	1	55	16	0	29.15
0	1	55	17	0	27.25
0	1	55	18	0	20.85
0	1	55	19	0	15.05
0	1	55	20	0	12.4
0	1	55	21	0	11.5
0	1	55	22	0	9.9
0	1	55	23	0	8.7
0	1	56	0	0	9.85
0	1	56	1	0	8.1
0	1	56	2	0	9.35
0	1	56	3	0	9.6
0	1	56	4	0	7.35
0	1	56	5	0	6.85
0	1	56	6	0	6.85
0	1	56	7	0	14.25
0	1	56	8	0	21.9
0	1	56	9	0	23.9
0	1	56	10	0	26.45
0	1	56	11	0	27.45
0	1	56	12	0	29.25
0	1	56	13	0	30.05
0	1	56	14	0	31.15
0	1	56	15	0	30.5
0	1	56	16	0	30.55
0	1	56	17	0	28.3
0	1	56	18	0	22.2
0	1	56	19	0	16.45
0	1	56	20	0	17.05
0	1	56	21	0	15.5
0	1	56	22	0	16.6
0	1	56	23	0	16
0	1	57	0	0	15.05
0	1	57	1	0	13.4
0	1	57	2	0	12.1
0	1	57	3	0	11.5
0	1	57	4	0	12.3
0	1	57	5	0	11.75
0	1	57	6	0	8.4
0	1	57	7	0	15.95
0	1	57	8	0	23.75
0	1	57	9	0	26.95
0	1	57	10	0	28.55
0	1	57	11	0	30.05
0	1	57	12	0	30.65
0	1	57	13	0	31.05
0	1	57	14	0	31.85
0	1	57	15	0	32.15
0	1	57	16	0	31.4
0	1	57	17	0	29.75
0	1	57	18	0	25.55
0	1	57	19	0	18.6
0	1	57	20	0	15.85
0	1	57	21	0	20.75
0	1	57	22	0	18.85
0	1	57	23	0	16.15
0	1	58	0	0	15.4
0	1	58	1	0	14.65
0	1	58	2	0	12.75
0	1	58	3	0	11.9
0	1	58	4	0	10.9
0	1	58	5	0	9.5
0	1	58	6	0	9.55
0	1	58	7	0	15.25
0	1	58	8	0	22.1
0	1	58	9	0	27.15
0	1	58	10	0	29
0	1	58	11	0	30.3
0	1	58	12	0	31.4
0	1	58	13	0	32.15
0	1	58	14	0	32.75
0	1	58	15	0	32.35
0	1	58	16	0	32.1
0	1	58	17	0	30.45
0	1	58	18	0	23.35
0	1	58	19	0	18
0	1	58	20	0	17.55
0	1	58	21	0	15.05
0	1	58	22	0	13.25
0	1	58	23	0	16.55
0	1	59	0	0	15.85
0	1	59	1	0	16.1
0	1	59	2	0	16.05
0	1	59	3	0	15.75
0	1	59	4	0	13.85
0	1	59	5	0	13.05
0	1	59	6	0	14.05
0	1	59	7	0	17.8
0	1	59	8	0	23.65
0	1	59	9	0	28.7
0	1	59	10	0	30.4
0	1	59	11	0	31.85
0	1	59	12	0	32.95
0	1	59	13	0	34.05
0	1	59	14	0	34.5
0	1	59	15	0	34.6
0	1	59	16	0	34.2
0	1	59	17	0	32.15
0	1	59	18	0	27.4
0	1	59	19	0	24.9
0	1	59	20	0	23.45
0	1	59	21	0	21.3
0	1	59	22	0	19.75
0	1	59	23	0	17.45
0	1	60	0	0	17.45
0	1	60	1	0	16.6
0	1	60	2	0	16.05
0	1	60	3	0	15.75
0	1	60	4	0	15.65
0	1	60	5	0	15.2
0	1	60	6	0	14.6
0	1	60	7	0	17.15
0	1	60	8	0	22.55
0	1	60	9	0	26.6
0	1	60	10	0	29.25
0	1	60	11	0	31.65
0	1	60	12	0	33.1
0	1	60	13	0	33.2
0	1	60	14	0	33.4
0	1	60	15	0	32.45
0	1	60	16	0	30.65
0	1	60	17	0	27.55
0	1	60	18	0	24.25
0	1	60	19	0	21.85
0	1	60	20	0	20
0	1	60	21	0	18.6
0	1	60	22	0	17.85
0	1	60	23	0	16.25
0	2	61	0	0	16.4
0	2	61	1	0	16.15
0	2	61	2	0	15.3
0	2	61	3	0	14.85
0	2	61	4	0	14.55
0	2	61	5	0	14.1
0	2	61	6	0	13.95
0	2	61	7	0	15.25
0	2	61	8	0	19.7
0	2	61	9	0	22.45
0	2	61	10	0	24.9
0	2	61	11	0	27.05
0	2	61	12	0	28.35
0	2	61	13	0	30.4
0	2	61	14	0	30.8
0	2	61	15	0	30.7
0	2	61	16	0	29.85
0	2	61	17	0	27.8
0	2	61	18	0	23.45
0	2	61	19	0	19.65
0	2	61	20	0	18.1
0	2	61	21	0	17.05
0	2	61	22	0	16.25
0	2	61	23	0	14.85
0	2	62	0	0	12.9
0	2	62	1	0	11.1
0	2	62	2	0	10.55
0	2	62	3	0	11.35
0	2	62	4	0	14.05
0	2	62	5	0	13.9
0	2	62	6	0	13.45
0	2	62	7	0	16.05
0	2	62	8	0	19.55
0	2	62	9	0	21.6
0	2	62	10	0	23.85
0	2	62	11	0	24.9
0	2	62	12	0	26.1
0	2	62	13	0	28.2
0	2	62	14	0	29.65
0	2	62	15	0	29.75
0	2	62	16	0	29.4
0	2	62	17	0	27.5
0	2	62	18	0	22.6
0	2	62	19	0	16.85
0	2	62	20	0	13.85
0	2	62	21	0	13.55
0	2	62	22	0	12.05
0	2	62	23	0	10.7
0	2	63	0	0	9.65
0	2	63	1	0	8.25
0	2	63	2	0	7.4
0	2	63	3	0	6.75
0	2	63	4	0	6.85
0	2	63	5	0	6.2
0	2	63	6	0	13.65
0	2	63	7	0	19.05
0	2	63	8	0	21.45
0	2	63	9	0	23.7
0	2	63	10	0	25.75
0	2	63	11	0	28
0	2	63	12	0	29.9
0	2	63	13	0	31.4
0	2	63	14	0	32.3
0	2	63	15	0	32.3
0	2	63	16	0	31.8
0	2	63	17	0	29.9
0	2	63	18	0	23.2
0	2	63	19	0	18
0	2	63	20	0	16.55
0	2	63	21	0	15.4
0	2	63	22	0	16.95
0	2	63	23	0	16.75
0	2	64	0	0	16.35
0	2	64	1	0	14
0	2	64	2	0	12.35
0	2	64	3	0	10.85
0	2	64	4	0	9.55
0	2	64	5	0	7.85
0	2	64	6	0	12.5
0	2	64	7	0	19.9
0	2	64	8	0	23
0	2	64	9	0	24.6
0	2	64	10	0	26.65
0	2	64	11	0	28.95
0	2	64	12	0	31.2
0	2	64	13	0	32.4
0	2	64	14	0	33.1
0	2	64	15	0	33.25
0	2	64	16	0	33
0	2	64	17	0	31.6
0	2	64	18	0	25
0	2	64	19	0	20.4
0	2	64	20	0	18.3
0	2	64	21	0	18.65
0	2	64	22	0	17.45
0	2	64	23	0	14.6
0	2	65	0	0	12.7
0	2	65	1	0	11.3
0	2	65	2	0	10.95
0	2	65	3	0	11.3
0	2	65	4	0	10.65
0	2	65	5	0	10.5
0	2	65	6	0	9.85
0	2	65	7	0	18.25
0	2	65	8	0	24.4
0	2	65	9	0	26.8
0	2	65	10	0	29.6
0	2	65	11	0	32
0	2	65	12	0	33.3
0	2	65	13	0	34.1
0	2	65	14	0	34.6
0	2	65	15	0	34.3
0	2	65	16	0	33.95
0	2	65	17	0	32.5
0	2	65	18	0	25.45
0	2	65	19	0	21.05
0	2	65	20	0	22.2
0	2	65	21	0	22.95
0	2	65	22	0	21.5
0	2	65	23	0	20.65
0	2	66	0	0	18.9
0	2	66	1	0	17.75
0	2	66	2	0	16.9
0	2	66	3	0	16.65
0	2	66	4	0	15.9
0	2	66	5	0	14.8
0	2	66	6	0	14.55
0	2	66	7	0	17.95
0	2	66	8	0	23.1
0	2	66	9	0	26.05
0	2	66	10	0	29.15
0	2	66	11	0	32.25
0	2	66	12	0	33.6
0	2	66	13	0	34.5
0	2	66	14	0	35.45
0	2	66	15	0	34.75
0	2	66	16	0	34
0	2	66	17	0	32.1
0	2	66	18	0	27.75
0	2	66	19	0	24.2
0	2	66	20	0	22.6
0	2	66	21	0	21.7
0	2	66	22	0	20.05
0	2	66	23	0	18.7
0	2	67	0	0	16.25
0	2	67	1	0	15.3
0	2	67	2	0	14.3
0	2	67	3	0	13.75
0	2	67	4	0	15.85
0	2	67	5	0	13.5
0	2	67	6	0	11.8
0	2	67	7	0	17.5
0	2	67	8	0	26.3
0	2	67	9	0	29.2
0	2	67	10	0	31.35
0	2	67	11	0	32.75
0	2	67	12	0	34.6
0	2	67	13	0	35.15
0	2	67	14	0	34.95
0	2	67	15	0	35.7
0	2	67	16	0	35
0	2	67	17	0	33.3
0	2	67	18	0	26.85
0	2	67	19	0	22.4
0	2	67	20	0	21
0	2	67	21	0	23.25
0	2	67	22	0	22.2
0	2	67	23	0	22.4
0	2	68	0	0	21.25
0	2	68	1	0	22.4
0	2	68	2	0	20.45
0	2	68	3	0	19.45
0	2	68	4	0	17.75
0	2	68	5	0	15.7
0	2	68	6	0	17.6
0	2	68	7	0	23.8
0	2	68	8	0	25.65
0	2	68	9	0	27.3
0	2	68	10	0	28.45
0	2	68	11	0	30.2
0	2	68	12	0	31.85
0	2	68	13	0	33.05
0	2	68	14	0	33.75
0	2	68	15	0	33.9
0	2	68	16	0	33.2
0	2	68	17	0	31.7
0	2	68	18	0	29
0	2	68	19	0	27.75
0	2	68	20	0	27.1
0	2	68	21	0	26.4
0	2	68	22	0	25.3
0	2	68	23	0	24.65
0	2	69	0	0	24.35
0	2	69	1	0	23.65
0	2	69	2	0	23.15
0	2	69	3	0	21.95
0	2	69	4	0	20.85
0	2	69	5	0	20.15
0	2	69	6	0	20
0	2	69	7	0	21.15
0	2	69	8	0	22.95
0	2	69	9	0	24.55
0	2	69	10	0	25.2
0	2	69	11	0	26.75
0	2	69	12	0	28
0	2	69	13	0	29.05
0	2	69	14	0	29.9
0	2	69	15	0	29.65
0	2	69	16	0	29.95
0	2	69	17	0	28.65
0	2	69	18	0	25.65
0	2	69	19	0	23.1
0	2	69	20	0	21.35
0	2	69	21	0	21.05
0	2	69	22	0	19.1
0	2	69	23	0	17.45
0	2	70	0	0	16.35
0	2	70	1	0	15.55
0	2	70	2	0	12.35
0	2	70	3	0	12.7
0	2	70	4	0	10.6
0	2	70	5	0	7.45
0	2	70	6	0	8.05
0	2	70	7	0	16.3
0	2	70	8	0	19.7
0	2	70	9	0	22.85
0	2	70	10	0	23.65
0	2	70	11	0	25.25
0	2	70	12	0	26.15
0	2	70	13	0	28.15
0	2	70	14	0	28.8
0	2	70	15	0	29
0	2	70	16	0	28.5
0	2	70	17	0	26.95
0	2	70	18	0	22.9
0	2	70	19	0	16.9
0	2	70	20	0	12.75
0	2	70	21	0	11.7
0	2	70	22	0	12.2
0	2	70	23	0	12
0	2	71	0	0	10.15
0	2	71	1	0	8.3
0	2	71	2	0	6.8
0	2	71	3	0	7.65
0	2	71	4	0	7.75
0	2	71	5	0	5.5
0	2	71	6	0	5.5
0	2	71	7	0	16.45
0	2	71	8	0	21.15
0	2	71	9	0	22.8
0	2	71	10	0	25.5
0	2	71	11	0	27.55
0	2	71	12	0	29.05
0	2	71	13	0	29.75
0	2	71	14	0	30.45
0	2	71	15	0	30.7
0	2	71	16	0	30.35
0	2	71	17	0	28.8
0	2	71	18	0	23.15
0	2	71	19	0	16.45
0	2	71	20	0	13
0	2	71	21	0	11.15
0	2	71	22	0	10.85
0	2	71	23	0	10.9
0	2	72	0	0	10.95
0	2	72	1	0	10.5
0	2	72	2	0	11.2
0	2	72	3	0	13.3
0	2	72	4	0	12.95
0	2	72	5	0	12.2
0	2	72	6	0	11.45
0	2	72	7	0	15.95
0	2	72	8	0	20.9
0	2	72	9	0	26.35
0	2	72	10	0	28.4
0	2	72	11	0	30
0	2	72	12	0	30.95
0	2	72	13	0	31.15
0	2	72	14	0	31.8
0	2	72	15	0	31.85
0	2	72	16	0	31.8
0	2	72	17	0	29.85
0	2	72	18	0	23.45
0	2	72	19	0	17.2
0	2	72	20	0	14.55
0	2	72	21	0	18.75
0	2	72	22	0	18.2
0	2	72	23	0	17.3
0	2	73	0	0	17.1
0	2	73	1	0	16.2
0	2	73	2	0	14.55
0	2	73	3	0	13.85
0	2	73	4	0	13.7
0	2	73	5	0	12.9
0	2	73	6	0	11.95
0	2	73	7	0	14.7
0	2	73	8	0	19.6
0	2	73	9	0	22.75
0	2	73	10	0	26.9
0	2	73	11	0	28.55
0	2	73	12	0	30.2
0	2	73	13	0	30.6
0	2	73	14	0	31.4
0	2	73	15	0	31.7
0	2	73	16	0	31.05
0	2	73	17	0	28.9
0	2	73	18	0	25.95
0	2	73	19	0	24.15
0	2	73	20	0	22.4
0	2	73	21	0	21.1
0	2	73	22	0	19.55
0	2	73	23	0	18.5
0	2	74	0	0	17.35
0	2	74	1	0	15.95
0	2	74	2	0	13.65
0	2	74	3	0	12.5
0	2	74	4	0	10.3
0	2	74	5	0	9.75
0	2	74	6	0	10.65
0	2	74	7	0	16.7
0	2	74	8	0	21.95
0	2	74	9	0	26.65
0	2	74	10	0	28.95
0	2	74	11	0	31.3
0	2	74	12	0	32.75
0	2	74	13	0	32.35
0	2	74	14	0	33.25
0	2	74	15	0	33.25
0	2	74	16	0	33
0	2	74	17	0	31.3
0	2	74	18	0	26.4
0	2	74	19	0	24.8
0	2	74	20	0	24.65
0	2	74	21	0	23.05
0	2	74	22	0	21.7
0	2	74	23	0	19.55
0	2	75	0	0	17.65
0	2	75	1	0	16.6
0	2	75	2	0	15.8
0	2	75	3	0	16.6
0	2	75	4	0	16.1
0	2	75	5	0	15.6
0	2	75	6	0	15.8
0	2	75	7	0	18.8
0	2	75	8	0	24.55
0	2	75	9	0	28
0	2	75	10	0	31.8
0	2	75	11	0	32.35
0	2	75	12	0	33.25
0	2	75	13	0	34.6
0	2	75	14	0	34.45
0	2	75	15	0	34.8
0	2	75	16	0	34.6
0	2	75	17	0	32.8
0	2	75	18	0	27.25
0	2	75	19	0	25.15
0	2	75	20	0	21.75
0	2	75	21	0	22.3
0	2	75	22	0	20.55
0	2	75	23	0	20.45
0	2	76	0	0	20.75
0	2	76	1	0	21.35
0	2	76	2	0	20.1
0	2	76	3	0	17.8
0	2	76	4	0	17.05
0	2	76	5	0	16.1
0	2	76	6	0	17.05
0	2	76	7	0	22.4
0	2	76	8	0	28.45
0	2	76	9	0	31.05
0	2	76	10	0	32.65
0	2	76	11	0	34.1
0	2	76	12	0	35
0	2	76	13	0	35.5
0	2	76	14	0	35.75
0	2	76	15	0	35.2
0	2	76	16	0	34.75
0	2	76	17	0	33.3
0	2	76	18	0	28.4
0	2	76	19	0	22.25
0	2	76	20	0	19.2
0	2	76	21	0	18.35
0	2	76	22	0	19.95
0	2	76	23	0	21.3
0	2	77	0	0	20.9
0	2	77	1	0	20.75
0	2	77	2	0	19.65
0	2	77	3	0	17.15
0	2	77	4	0	17.3
0	2	77	5	0	16.85
0	2	77	6	0	16.35
0	2	77	7	0	21.1
0	2	77	8	0	28.95
0	2	77	9	0	31.7
0	2	77	10	0	32.95
0	2	77	11	0	34.4
0	2	77	12	0	35.4
0	2	77	13	0	35.95
0	2	77	14	0	35.7
0	2	77	15	0	35.75
0	2	77	16	0	35.2
0	2	77	17	0	33.35
0	2	77	18	0	27.4
0	2	77	19	0	23.35
0	2	77	20	0	22.2
0	2	77	21	0	21.5
0	2	77	22	0	22.1
0	2	77	23	0	23.8
0	2	78	0	0	21.35
0	2	78	1	0	18.8
0	2	78	2	0	17.7
0	2	78	3	0	18.55
0	2	78	4	0	22.2
0	2	78	5	0	22.15
0	2	78	6	0	21.4
0	2	78	7	0	23.55
0	2	78	8	0	26
0	2	78	9	0	29.4
0	2	78	10	0	32.1
0	2	78	11	0	34.15
0	2	78	12	0	34.95
0	2	78	13	0	35.45
0	2	78	14	0	35.45
0	2	78	15	0	35.25
0	2	78	16	0	34.45
0	2	78	17	0	32.6
0	2	78	18	0	27.75
0	2	78	19	0	21.5
0	2	78	20	0	19.45
0	2	78	21	0	17.7
0	2	78	22	0	16.95
0	2	78	23	0	15.75
0	2	79	0	0	15.45
0	2	79	1	0	14.2
0	2	79	2	0	13.3
0	2	79	3	0	11.95
0	2	79	4	0	13.7
0	2	79	5	0	18.8
0	2	79	6	0	20.1
0	2	79	7	0	24.55
0	2	79	8	0	27.45
0	2	79	9	0	29.65
0	2	79	10	0	31.6
0	2	79	11	0	33.55
0	2	79	12	0	34.3
0	2	79	13	0	34.75
0	2	79	14	0	35
0	2	79	15	0	35.15
0	2	79	16	0	34.35
0	2	79	17	0	32.95
0	2	79	18	0	29.15
0	2	79	19	0	22.95
0	2	79	20	0	19.75
0	2	79	21	0	18.8
0	2	79	22	0	17.7
0	2	79	23	0	17.1
0	2	80	0	0	15
0	2	80	1	0	18.7
0	2	80	2	0	14.45
0	2	80	3	0	14.65
0	2	80	4	0	21.75
0	2	80	5	0	22.75
0	2	80	6	0	22.35
0	2	80	7	0	25.35
0	2	80	8	0	27.5
0	2	80	9	0	28.75
0	2	80	10	0	31.05
0	2	80	11	0	34.05
0	2	80	12	0	34.45
0	2	80	13	0	35.1
0	2	80	14	0	35.2
0	2	80	15	0	34.95
0	2	80	16	0	34.25
0	2	80	17	0	32.65
0	2	80	18	0	28.3
0	2	80	19	0	22.85
0	2	80	20	0	20.15
0	2	80	21	0	25
0	2	80	22	0	21.95
0	2	80	23	0	20.75
0	2	81	0	0	20.1
0	2	81	1	0	18.8
0	2	81	2	0	17.35
0	2	81	3	0	16.5
0	2	81	4	0	15.75
0	2	81	5	0	13.15
0	2	81	6	0	12.45
0	2	81	7	0	21.3
0	2	81	8	0	27.7
0	2	81	9	0	29.25
0	2	81	10	0	31.35
0	2	81	11	0	33.5
0	2	81	12	0	34.45
0	2	81	13	0	35.45
0	2	81	14	0	35
0	2	81	15	0	35
0	2	81	16	0	34.55
0	2	81	17	0	32.8
0	2	81	18	0	28.85
0	2	81	19	0	23.35
0	2	81	20	0	20.05
0	2	81	21	0	19.35
0	2	81	22	0	21.35
0	2	81	23	0	20.7
0	2	82	0	0	19.9
0	2	82	1	0	17.45
0	2	82	2	0	18.6
0	2	82	3	0	17.95
0	2	82	4	0	15.95
0	2	82	5	0	13.75
0	2	82	6	0	12.85
0	2	82	7	0	20.95
0	2	82	8	0	26.55
0	2	82	9	0	29.1
0	2	82	10	0	31.05
0	2	82	11	0	33.05
0	2	82	12	0	33.7
0	2	82	13	0	34.7
0	2	82	14	0	34.9
0	2	82	15	0	35.4
0	2	82	16	0	34.75
0	2	82	17	0	33.35
0	2	82	18	0	27
0	2	82	19	0	27.25
0	2	82	20	0	25.4
0	2	82	21	0	23.6
0	2	82	22	0	21.9
0	2	82	23	0	20.45
0	2	83	0	0	20
0	2	83	1	0	19
0	2	83	2	0	18.75
0	2	83	3	0	17.75
0	2	83	4	0	18.35
0	2	83	5	0	17.3
0	2	83	6	0	19.55
0	2	83	7	0	22.7
0	2	83	8	0	26.7
0	2	83	9	0	30
0	2	83	10	0	30.9
0	2	83	11	0	32.3
0	2	83	12	0	33.45
