year month day hour precipitation[mm] temperature[degC]
0 6 208 4 0 19.8534
0 6 208 5 0 20.7525
0 6 208 6 0 22.1827
0 6 208 7 0 24.0467
0 6 208 8 0 26.2173
0 6 208 9 0.5467155 28.5467
0 6 208 10 1.822385 30.8761
0 6 208 11 2.551339 33.0467
0 6 208 12 1.822385 34.9107
0 6 208 13 0.5467155 36.3409
0 6 208 14 0 37.24
0 6 208 15 0 37.5467
0 6 208 16 0 37.24
0 6 208 17 0 36.3409
0 6 208 18 0 34.9107
0 6 208 19 0 33.0467
0 6 208 20 0 30.8761
0 6 208 21 0 28.5467
0 6 208 22 0 26.2173
0 6 208 23 0 24.0467
0 6 209 0 0 22.072
0 6 209 1 0 20.6417
0 6 209 2 0 19.7426
0 6 209 3 0 19.436
0 6 209 4 0 19.7426
0 6 209 5 0 20.6417
0 6 209 6 0 22.072
0 6 209 7 0 23.936
0 6 209 8 0 26.1066
0 6 209 9 0.33229125 28.436
0 6 209 10 1.1076375 30.7653
0 6 209 11 1.5506925 32.936
0 6 209 12 1.1076375 34.7999
0 6 209 13 0.33229125 36.2302
0 6 209 14 0 37.1293
0 6 209 15 0 37.436
0 6 209 16 0 37.1293
0 6 209 17 0 36.2302
0 6 209 18 0 34.7999
0 6 209 19 0 32.936
0 6 209 20 0 30.7653
0 6 209 21 0 28.436
0 6 209 22 0 26.1066
0 6 209 23 0 23.936
0 6 210 0 0 21.9583
0 6 210 1 0 20.5281
0 6 210 2 0 19.629
0 6 210 3 0 19.3223
0 6 210 4 0 19.629
0 6 210 5 0 20.5281
0 6 210 6 0 21.9583
0 6 210 7 0 23.8223
0 6 210 8 0 25.9929
0 6 210 9 1.822815 28.3223
0 6 210 10 6.07605 30.6517
0 6 210 11 8.50647 32.8223
0 6 210 12 6.07605 34.6863
0 6 210 13 1.822815 36.1165
0 6 210 14 0 37.0156
0 6 210 15 0 37.3223
0 6 210 16 0 37.0156
0 6 210 17 0 36.1165
0 6 210 18 0 34.6863
0 6 210 19 0 32.8223
0 6 210 20 0 30.6517
0 6 210 21 0 28.3223
0 6 210 22 0 25.9929
0 6 210 23 0 23.8223
0 6 211 0 0 21.8418
0 6 211 1 0 20.4115
0 6 211 2 0 19.5124
0 6 211 3 0 19.2057
0 6 211 4 0 19.5124
0 6 211 5 0 20.4115
0 6 211 6 0 21.8418
0 6 211 7 0 23.7057
0 6 211 8 0 25.8764
0 6 211 9 0 28.2057
0 6 211 10 0 30.5351
0 6 211 11 0 32.7057
0 6 211 12 0 34.5697
0 6 211 13 0 36
0 6 211 14 0 36.8991
0 6 211 15 0 37.2057
0 6 211 16 0 36.8991
0 6 211 17 0 36
0 6 211 18 0 34.5697
0 6 211 19 0 32.7057
0 6 211 20 0 30.5351
0 6 211 21 0 28.2057
0 6 211 22 0 25.8764
0 6 211 23 0 23.7057
0 6 212 0 0 21.7224
0 6 212 1 0 20.2921
0 6 212 2 0 19.393
0 6 212 3 0 19.0863
0 6 212 4 0 19.393
0 6 212 5 0 20.2921
0 6 212 6 0 21.7224
0 6 212 7 0 23.5863
0 6 212 8 0 25.757
0 6 212 9 0 28.0863
0 6 212 10 0 30.4157
0 6 212 11 0 32.5863
0 6 212 12 0 34.4503
0 6 212 13 0 35.8806
0 6 212 14 0 36.7797
0 6 212 15 0 37.0863
0 6 212 16 0 36.7797
0 6 212 17 0 35.8806
0 6 212 18 0 34.4503
0 6 212 19 0 32.5863
0 6 212 20 0 30.4157
0 6 212 21 0 28.0863
0 6 212 22 0 25.757
0 6 212 23 0 23.5863
0 6 213 0 0 21.6002
0 6 213 1 0 20.1699
0 6 213 2 0 19.2708
0 6 213 3 0 18.9641
0 6 213 4 0 19.2708
0 6 213 5 0 20.1699
0 6 213 6 0 21.6002
0 6 213 7 0 23.4641
0 6 213 8 0 25.6348
0 6 213 9 0 27.9641
0 6 213 10 0 30.2935
0 6 213 11 0 32.4641
0 6 213 12 0 34.3281
0 6 213 13 0 35.7584
0 6 213 14 0 36.6575
0 6 213 15 0 36.9641
0 6 213 16 0 36.6575
0 6 213 17 0 35.7584
0 6 213 18 0 34.3281
0 6 213 19 0 32.4641
0 6 213 20 0 30.2935
0 6 213 21 0 27.9641
0 6 213 22 0 25.6348
0 6 213 23 0 23.4641
0 7 214 0 0 21.4752
0 7 214 1 0 20.0449
0 7 214 2 0 19.1458
0 7 214 3 0 18.8392
0 7 214 4 0 19.1458
0 7 214 5 0 20.0449
0 7 214 6 0 21.4752
0 7 214 7 0 23.3392
0 7 214 8 0 25.5098
0 7 214 9 0 27.8392
0 7 214 10 0 30.1685
0 7 214 11 0 32.3392
0 7 214 12 0 34.2031
0 7 214 13 0 35.6334
0 7 214 14 0 36.5325
0 7 214 15 0 36.8392
0 7 214 16 0 36.5325
0 7 214 17 0 35.6334
0 7 214 18 0 34.2031
0 7 214 19 0 32.3392
0 7 214 20 0 30.1685
0 7 214 21 0 27.8392
0 7 214 22 0 25.5098
0 7 214 23 0 23.3392
0 7 215 0 0 21.3475
0 7 215 1 0 19.9172
0 7 215 2 0 19.0181
0 7 215 3 0 18.7114
0 7 215 4 0 19.0181
0 7 215 5 0 19.9172
0 7 215 6 0 21.3475
0 7 215 7 0 23.2114
0 7 215 8 0 25.3821
0 7 215 9 0.34451175 27.7114
0 7 215 10 1.1483725 30.0408
0 7 215 11 1.6077215 32.2114
0 7 215 12 1.1483725 34.0754
0 7 215 13 0.34451175 35.5057
0 7 215 14 0 36.4048
0 7 215 15 0 36.7114
0 7 215 16 0 36.4048
0 7 215 17 0 35.5057
0 7 215 18 0 34.0754
0 7 215 19 0 32.2114
0 7 215 20 0 30.0408
0 7 215 21 0 27.7114
0 7 215 22 0 25.3821
0 7 215 23 0 23.2114
0 7 216 0 0 21.2171
0 7 216 1 0 19.7868
0 7 216 2 0 18.8877
0 7 216 3 0 18.581
0 7 216 4 0 18.8877
0 7 216 5 0 19.7868
0 7 216 6 0 21.2171
0 7 216 7 0 23.081
0 7 216 8 0 25.2517
0 7 216 9 0.4855305 27.581
0 7 216 10 1.618435 29.9104
0 7 216 11 2.265809 32.081
0 7 216 12 1.618435 33.945
0 7 216 13 0.4855305 35.3753
0 7 216 14 0 36.2744
0 7 216 15 0 36.581
0 7 216 16 0 36.2744
0 7 216 17 0 35.3753
0 7 216 18 0 33.945
0 7 216 19 0 32.081
0 7 216 20 0 29.9104
0 7 216 21 0 27.581
0 7 216 22 0 25.2517
0 7 216 23 0 23.081
0 7 217 0 0 21.084
0 7 217 1 0 19.6537
0 7 217 2 0 18.7546
0 7 217 3 0 18.448
0 7 217 4 0 18.7546
0 7 217 5 0 19.6537
0 7 217 6 0 21.084
0 7 217 7 0 22.948
0 7 217 8 0 25.1186
0 7 217 9 0.05323035 27.448
0 7 217 10 0.1774345 29.7773
0 7 217 11 0.2484083 31.948
0 7 217 12 0.1774345 33.8119
0 7 217 13 0.05323035 35.2422
0 7 217 14 0 36.1413
0 7 217 15 0 36.448
0 7 217 16 0 36.1413
0 7 217 17 0 35.2422
0 7 217 18 0 33.8119
0 7 217 19 0 31.948
0 7 217 20 0 29.7773
0 7 217 21 0 27.448
0 7 217 22 0 25.1186
0 7 217 23 0 22.948
0 7 218 0 0 20.9483
0 7 218 1 0 19.518
0 7 218 2 0 18.6189
0 7 218 3 0 18.3123
0 7 218 4 0 18.6189
0 7 218 5 0 19.518
0 7 218 6 0 20.9483
0 7 218 7 0 22.8123
0 7 218 8 0 24.9829
0 7 218 9 0.64742025 27.3123
0 7 218 10 2.1580675 29.6416
0 7 218 11 3.0212945 31.8123
0 7 218 12 2.1580675 33.6762
0 7 218 13 0.64742025 35.1065
0 7 218 14 0 36.0056
0 7 218 15 0 36.3123
0 7 218 16 0 36.0056
0 7 218 17 0 35.1065
0 7 218 18 0 33.6762
0 7 218 19 0 31.8123
0 7 218 20 0 29.6416
0 7 218 21 0 27.3123
0 7 218 22 0 24.9829
0 7 218 23 0 22.8123
0 7 219 0 0 20.81
0 7 219 1 0 19.3797
0 7 219 2 0 18.4806
0 7 219 3 0 18.174
0 7 219 4 0 18.4806
0 7 219 5 0 19.3797
0 7 219 6 0 20.81
0 7 219 7 0 22.674
0 7 219 8 0 24.8446
0 7 219 9 0 27.174
0 7 219 10 0 29.5033
0 7 219 11 0 31.674
0 7 219 12 0 33.5379
0 7 219 13 0 34.9682
0 7 219 14 0 35.8673
0 7 219 15 0 36.174
0 7 219 16 0 35.8673
0 7 219 17 0 34.9682
0 7 219 18 0 33.5379
0 7 219 19 0 31.674
0 7 219 20 0 29.5033
0 7 219 21 0 27.174
0 7 219 22 0 24.8446
0 7 219 23 0 22.674
0 7 220 0 0 20.6692
0 7 220 1 0 19.2389
0 7 220 2 0 18.3398
0 7 220 3 0 18.0331
0 7 220 4 0 18.3398
0 7 220 5 0 19.2389
0 7 220 6 0 20.6692
0 7 220 7 0 22.5331
0 7 220 8 0 24.7038
0 7 220 9 0 27.0331
0 7 220 10 0 29.3625
0 7 220 11 0 31.5331
0 7 220 12 0 33.3971
0 7 220 13 0 34.8274
0 7 220 14 0 35.7265
0 7 220 15 0 36.0331
0 7 220 16 0 35.7265
0 7 220 17 0 34.8274
0 7 220 18 0 33.3971
0 7 220 19 0 31.5331
0 7 220 20 0 29.3625
0 7 220 21 0 27.0331
0 7 220 22 0 24.7038
0 7 220 23 0 22.5331
0 7 221 0 0 20.5259
0 7 221 1 0 19.0956
0 7 221 2 0 18.1965
0 7 221 3 0 17.8898
0 7 221 4 0 18.1965
0 7 221 5 0 19.0956
0 7 221 6 0 20.5259
0 7 221 7 0 22.3898
0 7 221 8 0 24.5605
0 7 221 9 0 26.8898
0 7 221 10 0 29.2192
0 7 221 11 0 31.3898
0 7 221 12 0 33.2538
0 7 221 13 0 34.6841
0 7 221 14 0 35.5832
0 7 221 15 0 35.8898
0 7 221 16 0 35.5832
0 7 221 17 0 34.6841
0 7 221 18 0 33.2538
0 7 221 19 0 31.3898
0 7 221 20 0 29.2192
0 7 221 21 0 26.8898
0 7 221 22 0 24.5605
0 7 221 23 0 22.3898
0 7 222 0 0 20.3801
0 7 222 1 0 18.9498
0 7 222 2 0 18.0507
0 7 222 3 0 17.744
0 7 222 4 0 18.0507
0 7 222 5 0 18.9498
0 7 222 6 0 20.3801
0 7 222 7 0 22.244
0 7 222 8 0 24.4147
0 7 222 9 0 26.744
0 7 222 10 0 29.0734
0 7 222 11 0 31.244
0 7 222 12 0 33.108
0 7 222 13 0 34.5383
0 7 222 14 0 35.4374
0 7 222 15 0 35.744
0 7 222 16 0 35.4374
0 7 222 17 0 34.5383
0 7 222 18 0 33.108
0 7 222 19 0 31.244
0 7 222 20 0 29.0734
0 7 222 21 0 26.744
0 7 222 22 0 24.4147
0 7 222 23 0 22.244
0 7 223 0 0 20.2319
0 7 223 1 0 18.8016
0 7 223 2 0 17.9025
0 7 223 3 0 17.5959
0 7 223 4 0 17.9025
0 7 223 5 0 18.8016
0 7 223 6 0 20.2319
0 7 223 7 0 22.0959
0 7 223 8 0 24.2665
0 7 223 9 0 26.5959
0 7 223 10 0 28.9252
0 7 223 11 0 31.0959
0 7 223 12 0 32.9598
0 7 223 13 0 34.3901
0 7 223 14 0 35.2892
0 7 223 15 0 35.5959
0 7 223 16 0 35.2892
0 7 223 17 0 34.3901
0 7 223 18 0 32.9598
0 7 223 19 0 31.0959
0 7 223 20 0 28.9252
